QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|145357730|ref|NM_120791.3|,79.35,184,32,5,189,369,112,292,6e-026,  124,145357730,NM_120791,Arabidopsis thaliana 40S ribosomal protein S4-2 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|351725820|ref|NM_001248897.1|,78.95,171,32,3,201,369,166,334,1e-022,  113,351725820,NM_001248897,Glycine max 40S ribosomal S4 protein (LOC547645), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|357516020|ref|XM_003628251.1|,90.00,80,8,0,11,90,65,144,8e-020,  104,357516020,XM_003628251,Medicago truncatula 40S ribosomal protein S4 (MTR_8g052030) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|470144063|ref|XM_004307637.1|,91.78,73,6,0,18,90,111,183,3e-019,  102,470144063,XM_004307637,PREDICTED: Fragaria vesca subsp. vesca 40S ribosomal protein S4-like (LOC101314702), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|502097515|ref|XM_004490956.1|,89.33,75,8,0,16,90,64,138,5e-017,95.3,502097515,XM_004490956,PREDICTED: Cicer arietinum 40S ribosomal protein S4-2-like (LOC101510766), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|357483184|ref|XM_003611831.1|,89.33,75,8,0,16,90,82,156,5e-017,95.3,357483184,XM_003611831,Medicago truncatula 40S ribosomal protein S4 (MTR_5g018940) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|470115278|ref|XM_004293782.1|,87.50,80,10,0,11,90,118,197,2e-016,93.5,470115278,XM_004293782,PREDICTED: Fragaria vesca subsp. vesca 40S ribosomal protein S4-like, transcript variant 1 (LOC101309913), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|658056944|ref|XM_008366013.1|,87.50,80,10,0,11,90,115,194,2e-016,93.5,658056944,XM_008366013,PREDICTED: Malus x domestica 40S ribosomal protein S4 (LOC103427928), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|334184264|ref|NM_001202610.1|,76.00,175,42,0,195,369,206,380,6e-016,91.6,334184264,NM_001202610,Arabidopsis thaliana 40S ribosomal protein S4-1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|145360032|ref|NM_127291.3|,76.00,175,42,0,195,369,206,380,6e-016,91.6,145360032,NM_127291,Arabidopsis thaliana 40S ribosomal protein S4-1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|470115280|ref|XM_004293783.1|,88.16,76,9,0,15,90,31,106,6e-016,91.6,470115280,XM_004293783,PREDICTED: Fragaria vesca subsp. vesca 40S ribosomal protein S4-like, transcript variant 2 (LOC101309913), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|565434479|ref|XM_006280910.1|,76.57,175,35,5,198,369,210,381,6e-016,91.6,565434479,XM_006280910,Capsella rubella hypothetical protein (CARUB_v10026972mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|565481417|ref|XM_006298287.1|,75.00,176,42,2,195,369,172,346,1e-012,80.5,565481417,XM_006298287,Capsella rubella hypothetical protein (CARUB_v10014418mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber279,gi|297832339|ref|XM_002884006.1|,74.01,177,42,3,195,369,195,369,3e-009,69.4,297832339,XM_002884006,Arabidopsis lyrata subsp. lyrata 40S ribosomal protein S4, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|460389563|ref|XM_004240373.1|,80.27,370,67,5,375,741,441,807,3e-071,  274,460389563,XM_004240373,PREDICTED: Solanum lycopersicum 40S ribosomal protein S4-like (LOC101246828), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|359486377|ref|XM_002276950.2|,79.89,368,70,4,375,740,452,817,6e-069,  267,359486377,XM_002276950,PREDICTED: Vitis vinifera 40S ribosomal protein S4-like (LOC100244922), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|571527924|ref|XM_003547884.2|,78.31,378,80,2,364,740,463,839,1e-061,  243,571527924,XM_003547884,PREDICTED: Glycine max 40S ribosomal protein S4-1-like (LOC100795220), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|359496056|ref|XM_003635093.1|,80.53,226,41,3,399,622,394,618,5e-040,  171,359496056,XM_003635093,PREDICTED: Vitis vinifera 40S ribosomal protein S4-like (LOC100247049), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|571507435|ref|XM_003544009.2|,87.16,109,12,2,4,111,255,362,1e-025,  122,571507435,XM_003544009,PREDICTED: Glycine max 40S ribosomal protein S4-1-like (LOC100811336), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|460374679|ref|XM_004233090.1|,82.57,109,19,0,3,111,163,271,8e-018,97.1,460374679,XM_004233090,PREDICTED: Solanum lycopersicum 40S ribosomal protein S4-like, transcript variant 2 (LOC101252046), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|460374677|ref|XM_004233089.1|,82.57,109,19,0,3,111,271,379,8e-018,97.1,460374677,XM_004233089,PREDICTED: Solanum lycopersicum 40S ribosomal protein S4-like, transcript variant 1 (LOC101252046), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|351725820|ref|NM_001248897.1|,83.49,109,13,4,6,111,228,334,8e-018,97.1,351725820,NM_001248897,Glycine max 40S ribosomal S4 protein (LOC547645), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|79327185|ref|NM_001036769.1|,80.18,111,18,3,3,111,266,374,8e-013,80.5,79327185,NM_001036769,Arabidopsis thaliana 40S ribosomal protein S4-2 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|145357730|ref|NM_120791.3|,80.18,111,18,3,3,111,184,292,8e-013,80.5,145357730,NM_120791,Arabidopsis thaliana 40S ribosomal protein S4-2 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|334184264|ref|NM_001202610.1|,95.00,40,2,0,72,111,341,380,8e-008,63.9,334184264,NM_001202610,Arabidopsis thaliana 40S ribosomal protein S4-1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|145360032|ref|NM_127291.3|,95.00,40,2,0,72,111,341,380,8e-008,63.9,145360032,NM_127291,Arabidopsis thaliana 40S ribosomal protein S4-1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|297832339|ref|XM_002884006.1|,95.00,40,2,0,72,111,330,369,8e-008,63.9,297832339,XM_002884006,Arabidopsis lyrata subsp. lyrata 40S ribosomal protein S4, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|565481417|ref|XM_006298287.1|,95.00,40,2,0,72,111,307,346,8e-008,63.9,565481417,XM_006298287,Capsella rubella hypothetical protein (CARUB_v10014418mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber280,gi|565434479|ref|XM_006280910.1|,95.00,40,2,0,72,111,342,381,8e-008,63.9,565434479,XM_006280910,Capsella rubella hypothetical protein (CARUB_v10026972mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber281,gi|460389563|ref|XM_004240373.1|,80.82,417,74,5,7,420,441,854,9e-086,  322,460389563,XM_004240373,PREDICTED: Solanum lycopersicum 40S ribosomal protein S4-like (LOC101246828), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber281,gi|359486377|ref|XM_002276950.2|,79.61,412,80,4,7,416,452,861,7e-077,  292,359486377,XM_002276950,PREDICTED: Vitis vinifera 40S ribosomal protein S4-like (LOC100244922), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber281,gi|571527924|ref|XM_003547884.2|,78.34,397,84,2,7,402,474,869,1e-065,  255,571527924,XM_003547884,PREDICTED: Glycine max 40S ribosomal protein S4-1-like (LOC100795220), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber281,gi|359496056|ref|XM_003635093.1|,80.53,226,41,3,31,254,394,618,4e-040,  171,359496056,XM_003635093,PREDICTED: Vitis vinifera 40S ribosomal protein S4-like (LOC100247049), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber334,gi|590617373|ref|XM_007023711.1|,72.05,458,113,14,3310,3759,1062,612,2e-024,  122,590617373,XM_007023711,Theobroma cacao Uncharacterized protein (TCM_027958) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber334,gi|659121343|ref|XM_008462389.1|,72.75,411,92,19,3317,3717,890,490,6e-024,  121,659121343,XM_008462389,PREDICTED: Cucumis melo uncharacterized LOC103499389 (LOC103499389), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber334,gi|590727131|ref|XM_007099492.1|,73.68,266,61,8,3310,3570,1673,1412,4e-016,95.3,590727131,XM_007099492,Theobroma cacao Uncharacterized protein (TCM_046344) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber334,gi|590666869|ref|XM_007037022.1|,73.19,235,55,7,3313,3543,1605,1375,4e-011,78.7,590666869,XM_007037022,Theobroma cacao Uncharacterized protein (TCM_013447) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber334,gi|590600585|ref|XM_007019434.1|,97.06,34,0,1,3310,3342,234,201,2e-004,56.5,590600585,XM_007019434,Theobroma cacao Uncharacterized protein (TCM_035594) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber334,gi|590580092|ref|XM_007013911.1|,97.06,34,0,1,3310,3342,243,210,2e-004,56.5,590580092,XM_007013911,Theobroma cacao Uncharacterized protein (TCM_038545) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber385,gi|657957372|ref|XM_008371964.1|,84.17,120,18,1,1343,1461,670,789,4e-023,  115,657957372,XM_008371964,PREDICTED: Malus x domestica protein trichome birefringence-like 35 (LOC103433695), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber387,gi|657957372|ref|XM_008371964.1|,81.11,180,34,0,1211,1390,670,849,1e-031,  145,657957372,XM_008371964,PREDICTED: Malus x domestica protein trichome birefringence-like 35 (LOC103433695), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber391,gi|470138726|ref|XM_004305058.1|,85.00,100,15,0,2455,2554,1125,1224,8e-019,  102,470138726,XM_004305058,PREDICTED: Fragaria vesca subsp. vesca MATE efflux family protein 2, chloroplastic-like (LOC101306362), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber396,gi|568855029|ref|XM_006481052.1|,73.63,584,142,9,90,667,180,757,3e-053,  215,568855029,XM_006481052,PREDICTED: Citrus sinensis PRA1 family protein B4-like (LOC102630357), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber396,gi|567873806|ref|XM_006429430.1|,73.63,584,142,9,90,667,203,780,3e-053,  215,567873806,XM_006429430,Citrus clementina hypothetical protein (CICLE_v10012679mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber396,gi|590627858|ref|XM_007026500.1|,72.05,229,64,0,366,594,669,897,2e-009,69.4,590627858,XM_007026500,Theobroma cacao Prenylated RAB acceptor 1.B4 (TCM_021593) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber397,gi|658020353|ref|XR_524958.1|,90.77,65,6,0,544,608,67,3,1e-014,87.9,658020353,XR_524958,PREDICTED: Malus x domestica uncharacterized LOC103408490 (LOC103408490), ncRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber397,gi|645279572|ref|XM_008246565.1|,94.55,55,3,0,546,600,547,493,5e-014,86.1,645279572,XM_008246565,PREDICTED: Prunus mume macrophage migration inhibitory factor homolog (LOC103342902), transcript variant X1, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber397,gi|566175559|ref|XM_002309125.2|,91.23,57,5,0,544,600,392,336,8e-012,78.7,566175559,XM_002309125,Populus trichocarpa macrophage migration inhibitory factor family protein (POPTR_0006s10540g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber397,gi|586646588|ref|XM_006828082.1|,93.33,45,3,0,556,600,243,199,2e-008,67.6,586646588,XM_006828082,Amborella trichopoda hypothetical protein (AMTR_s00023p00067170) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber398,gi|658020353|ref|XR_524958.1|,90.77,65,6,0,483,547,67,3,1e-014,87.9,658020353,XR_524958,PREDICTED: Malus x domestica uncharacterized LOC103408490 (LOC103408490), ncRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber398,gi|645279572|ref|XM_008246565.1|,94.55,55,3,0,485,539,547,493,4e-014,86.1,645279572,XM_008246565,PREDICTED: Prunus mume macrophage migration inhibitory factor homolog (LOC103342902), transcript variant X1, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber398,gi|566175559|ref|XM_002309125.2|,91.23,57,5,0,483,539,392,336,7e-012,78.7,566175559,XM_002309125,Populus trichocarpa macrophage migration inhibitory factor family protein (POPTR_0006s10540g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber398,gi|586646588|ref|XM_006828082.1|,93.33,45,3,0,495,539,243,199,2e-008,67.6,586646588,XM_006828082,Amborella trichopoda hypothetical protein (AMTR_s00023p00067170) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber399,gi|658020353|ref|XR_524958.1|,90.77,65,6,0,481,545,67,3,7e-015,87.9,658020353,XR_524958,PREDICTED: Malus x domestica uncharacterized LOC103408490 (LOC103408490), ncRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber399,gi|645279572|ref|XM_008246565.1|,94.55,55,3,0,483,537,547,493,3e-014,86.1,645279572,XM_008246565,PREDICTED: Prunus mume macrophage migration inhibitory factor homolog (LOC103342902), transcript variant X1, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber399,gi|566175559|ref|XM_002309125.2|,91.23,57,5,0,481,537,392,336,4e-012,78.7,566175559,XM_002309125,Populus trichocarpa macrophage migration inhibitory factor family protein (POPTR_0006s10540g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber399,gi|586646588|ref|XM_006828082.1|,93.33,45,3,0,493,537,243,199,9e-009,67.6,586646588,XM_006828082,Amborella trichopoda hypothetical protein (AMTR_s00023p00067170) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber439,gi|590573303|ref|XM_007012021.1|,87.69,65,8,0,905,969,706,642,8e-011,76.8,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber439,gi|225429992|ref|XM_002284023.1|,83.78,74,12,0,896,969,950,877,4e-009,71.3,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber439,gi|514769281|ref|XM_004966648.1|,81.71,82,7,8,892,969,1243,1166,2e-006,62.1,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber441,gi|590573303|ref|XM_007012021.1|,87.69,65,8,0,549,613,706,642,8e-011,76.8,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber441,gi|225429992|ref|XM_002284023.1|,83.78,74,12,0,540,613,950,877,4e-009,71.3,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber441,gi|514769281|ref|XM_004966648.1|,81.71,82,7,8,536,613,1243,1166,2e-006,62.1,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber443,gi|590573303|ref|XM_007012021.1|,87.69,65,8,0,674,738,706,642,8e-011,76.8,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber443,gi|225429992|ref|XM_002284023.1|,83.78,74,12,0,665,738,950,877,4e-009,71.3,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber443,gi|514769281|ref|XM_004966648.1|,81.71,82,7,8,661,738,1243,1166,2e-006,62.1,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber444,gi|590573303|ref|XM_007012021.1|,87.69,65,8,0,162,226,706,642,7e-011,76.8,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber444,gi|225429992|ref|XM_002284023.1|,83.78,74,12,0,153,226,950,877,3e-009,71.3,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber444,gi|514769281|ref|XM_004966648.1|,81.71,82,7,8,149,226,1243,1166,2e-006,62.1,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber453,gi|590573303|ref|XM_007012021.1|,87.69,65,8,0,1201,1265,706,642,2e-011,76.8,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber453,gi|225429992|ref|XM_002284023.1|,83.78,74,12,0,1192,1265,950,877,1e-009,71.3,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber453,gi|514769281|ref|XM_004966648.1|,81.71,82,7,8,1188,1265,1243,1166,6e-007,62.1,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber454,gi|590573303|ref|XM_007012021.1|,87.69,65,8,0,1338,1402,706,642,2e-011,76.8,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber454,gi|225429992|ref|XM_002284023.1|,83.78,74,12,0,1329,1402,950,877,1e-009,71.3,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber454,gi|514769281|ref|XM_004966648.1|,81.71,82,7,8,1325,1402,1243,1166,6e-007,62.1,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber513,gi|449529623|ref|XM_004171750.1|,81.09,349,64,2,1533,1880,889,542,9e-072,  278,449529623,XM_004171750,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber513,gi|449461740|ref|XM_004148552.1|,81.09,349,64,2,1533,1880,889,542,9e-072,  278,449461740,XM_004148552,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber513,gi|659128506|ref|XM_008466017.1|,81.09,349,64,2,1533,1880,952,605,9e-072,  278,659128506,XM_008466017,PREDICTED: Cucumis melo patellin-6 (LOC103502169), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber514,gi|449529623|ref|XM_004171750.1|,80.55,329,62,2,1,328,869,542,2e-064,  252,449529623,XM_004171750,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber514,gi|449461740|ref|XM_004148552.1|,80.55,329,62,2,1,328,869,542,2e-064,  252,449461740,XM_004148552,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber514,gi|659128506|ref|XM_008466017.1|,80.55,329,62,2,1,328,932,605,2e-064,  252,659128506,XM_008466017,PREDICTED: Cucumis melo patellin-6 (LOC103502169), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber515,gi|449529623|ref|XM_004171750.1|,81.09,349,64,2,46,393,889,542,3e-072,  278,449529623,XM_004171750,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber515,gi|449461740|ref|XM_004148552.1|,81.09,349,64,2,46,393,889,542,3e-072,  278,449461740,XM_004148552,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber515,gi|659128506|ref|XM_008466017.1|,81.09,349,64,2,46,393,952,605,3e-072,  278,659128506,XM_008466017,PREDICTED: Cucumis melo patellin-6 (LOC103502169), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber516,gi|449529623|ref|XM_004171750.1|,81.09,349,64,2,1704,2051,889,542,1e-071,  278,449529623,XM_004171750,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber516,gi|449461740|ref|XM_004148552.1|,81.09,349,64,2,1704,2051,889,542,1e-071,  278,449461740,XM_004148552,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber516,gi|659128506|ref|XM_008466017.1|,81.09,349,64,2,1704,2051,952,605,1e-071,  278,659128506,XM_008466017,PREDICTED: Cucumis melo patellin-6 (LOC103502169), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber516,gi|255571490|ref|XM_002526647.1|,88.06,134,16,0,1471,1604,876,743,4e-036,  159,255571490,XM_002526647,Ricinus communis Patellin-6, putative, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber516,gi|566210121|ref|XM_002322996.2|,84.73,131,20,0,1474,1604,1240,1110,8e-028,  132,566210121,XM_002322996,Populus trichocarpa SEC14 cytosolic factor family protein (POPTR_0016s13540g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber517,gi|449529623|ref|XM_004171750.1|,81.09,349,64,2,229,576,889,542,3e-072,  278,449529623,XM_004171750,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber517,gi|449461740|ref|XM_004148552.1|,81.09,349,64,2,229,576,889,542,3e-072,  278,449461740,XM_004148552,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber517,gi|659128506|ref|XM_008466017.1|,81.09,349,64,2,229,576,952,605,3e-072,  278,659128506,XM_008466017,PREDICTED: Cucumis melo patellin-6 (LOC103502169), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber517,gi|255571490|ref|XM_002526647.1|,88.98,127,14,0,3,129,869,743,5e-036,  158,255571490,XM_002526647,Ricinus communis Patellin-6, putative, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber517,gi|566210121|ref|XM_002322996.2|,85.04,127,19,0,3,129,1236,1110,1e-027,  130,566210121,XM_002322996,Populus trichocarpa SEC14 cytosolic factor family protein (POPTR_0016s13540g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber518,gi|449529623|ref|XM_004171750.1|,81.09,349,64,2,436,783,889,542,4e-072,  278,449529623,XM_004171750,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber518,gi|449461740|ref|XM_004148552.1|,81.09,349,64,2,436,783,889,542,4e-072,  278,449461740,XM_004148552,PREDICTED: Cucumis sativus patellin-6-like (LOC101208820), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber518,gi|659128506|ref|XM_008466017.1|,81.09,349,64,2,436,783,952,605,4e-072,  278,659128506,XM_008466017,PREDICTED: Cucumis melo patellin-6 (LOC103502169), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber518,gi|255571490|ref|XM_002526647.1|,88.06,134,16,0,203,336,876,743,2e-036,  159,255571490,XM_002526647,Ricinus communis Patellin-6, putative, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber518,gi|566210121|ref|XM_002322996.2|,84.73,131,20,0,206,336,1240,1110,3e-028,  132,566210121,XM_002322996,Populus trichocarpa SEC14 cytosolic factor family protein (POPTR_0016s13540g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber522,gi|514738251|ref|XM_004959026.1|,94.74,38,2,0,4106,4143,1242,1205,1e-005,60.2,514738251,XM_004959026,PREDICTED: Setaria italica uncharacterized LOC101763468 (LOC101763468), partial mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber523,gi|514738251|ref|XM_004959026.1|,94.74,38,2,0,3341,3378,1242,1205,1e-005,60.2,514738251,XM_004959026,PREDICTED: Setaria italica uncharacterized LOC101763468 (LOC101763468), partial mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber529,gi|566210119|ref|XM_002323597.2|,87.00,100,13,0,1186,1285,1695,1596,6e-022,  113,566210119,XM_002323597,Populus trichocarpa Kelch repeat-containing family protein (POPTR_0016s13530g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber529,gi|460401588|ref|XM_004246253.1|,81.40,86,16,0,1200,1285,1825,1740,4e-009,71.3,460401588,XM_004246253,PREDICTED: Solanum lycopersicum uncharacterized LOC101266549 (LOC101266549), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber529,gi|565390184|ref|XM_006360764.1|,97.30,37,1,0,1249,1285,1822,1786,6e-007,63.9,565390184,XM_006360764,PREDICTED: Solanum tuberosum kelch-like protein 3-like (LOC102591069), mRNA
